id;kommune;vejnr;husnr;husbog;husx;husy;vejx;vejy;husGx;husGy;adresse;kf;linienr;beregning;laengde_med_kf;laengde_uden_kf
37000501;400;2157;10; ;874785;6129089;874772;6129098;14,8868;55,166;Kongensmark 10;0;78;1;51681;51707
37000501;400;2157;12; ;875033;6129383;875001;6129407;14,8911;55,1684;Kongensmark 12;0;79;1;51681;51707
37000501;400;2157;3; ;874694;6129272;874829;6129175;14,8856;55,1677;Kongensmark 3;0;80;1;51681;51707
37000501;400;2157;8; ;874907;6128981;874765;6129088;14,8886;55,1649;Kongensmark 8;0;81;1;51681;51707
37000501;400;4407;36; ;874155;6128546;874170;6128553;14,8763;55,1616;S¯ndre Lyngvej 36;0;82;1;51681;51707
37000501;400;4407;34; ;874042;6128674;874105;6128701;14,8747;55,1628;S¯ndre Lyngvej 34;0;83;1;51681;51707
37000501;400;4407;32; ;873707;6128641;873600;6128866;14,8694;55,1628;S¯ndre Lyngvej 32;0;84;1;51681;51707
37000501;400;2283;6; ;874321;6128062;874297;6128114;14,8782;55,1572;K¯llergÂrdsvej 6;0;85;1;51681;51707
37000501;400;4407;35; ;874487;6128040;874408;6128006;14,8808;55,1568;S¯ndre Lyngvej 35;0;86;1;51681;51707
37000501;400;4407;37; ;874624;6127738;874539;6127701;14,8825;55,154;S¯ndre Lyngvej 37;0;87;1;51681;51707
37000501;400;4407;38; ;874536;6127671;874550;6127677;14,8811;55,1535;S¯ndre Lyngvej 38;0;88;1;51681;51707
37000501;400;4407;40; ;874506;6127568;874584;6127603;14,8805;55,1526;S¯ndre Lyngvej 40;0;89;1;51681;51707
37000501;400;4407;39; ;874640;6127541;874617;6127530;14,8825;55,1523;S¯ndre Lyngvej 39;0;90;1;51681;51707
37000501;400;4407;41; ;874648;6127521;874626;6127511;14,8826;55,1521;S¯ndre Lyngvej 41;0;91;1;51681;51707
37000501;400;4407;42; ;874612;6127457;874644;6127472;14,882;55,1515;S¯ndre Lyngvej 42;0;92;1;51681;51707
37000501;400;4407;45; ;874662;6127472;874648;6127465;14,8828;55,1516;S¯ndre Lyngvej 45;0;93;1;51681;51707
37000501;400;4407;47; ;874760;6127287;874737;6127272;14,8841;55,1499;S¯ndre Lyngvej 47;0;94;1;51681;51707
37000501;400;4110;76; ;875170;6127580;875181;6127562;14,8908;55,1522;Stavsdalvej 76;0;95;1;51681;51707
37000501;400;852;30; ;875244;6127977;875285;6127962;14,8925;55,1557;Egeskovvej 30;0;96;1;51681;51707
37000501;400;852;11; ;875335;6128045;875317;6128051;14,894;55,1562;Egeskovvej 11;0;97;1;51681;51707
37000501;400;852;9; ;875561;6128051;875524;6128038;14,8976;55,1561;Egeskovvej 9;0;98;1;51681;51707
37000501;400;852;24; ;875358;6128839;875352;6128876;14,8954;55,1633;Egeskovvej 24;0;99;1;51681;51707
37000502;400;45;1; ;873258;6124359;873258;6124338;14,8568;55,1249;AhlegÂrdsvejen 1;0;0;1;41598;42702
37000502;400;45;2; ;873847;6124360;873632;6124352;14,866;55,1244;AhlegÂrdsvejen 2;0;1;1;41598;42702
37000502;400;45;7; ;873350;6124534;873629;6124518;14,8584;55,1264;AhlegÂrdsvejen 7;0;2;1;41598;42702
37000502;400;3573;28; ;873593;6124006;873591;6124029;14,8615;55,1215;Segenvej 28;0;3;1;41598;42702
37000502;400;3573;30; ;873618;6124010;873616;6124030;14,8619;55,1215;Segenvej 30;0;4;1;41598;42702
37000502;400;3573;21; ;873631;6124060;873634;6124031;14,8622;55,1219;Segenvej 21;0;5;1;41598;42702
37000502;400;3573;32; ;873644;6124013;873644;6124032;14,8623;55,1215;Segenvej 32;0;6;1;41598;42702
37000502;400;3573;23; ;873683;6124055;873684;6124034;14,863;55,1218;Segenvej 23;0;7;1;41598;42702
37000502;400;3573;34; ;873632;6123623;873610;6124030;14,8616;55,118;Segenvej 34;0;8;1;41598;42702
37000502;400;3573;36; ;873811;6124022;873809;6124040;14,865;55,1214;Segenvej 36;0;9;1;41598;42702
