RouteId;Adress Id;Adress;lon;lat;linjenummer;L_u;route_group;type;problem_type
B35-W-Day;302765;CHURCH AV/CONEY ISLAND AV;-73.97071;40.64651;15;30.0;Day Busses;Car;HPP
B35-W-Day;302749;CHURCH AV/TROY AV;-73.936602;40.651511;16;30.0;Day Busses;Car;HPP
B35-W-Day;302766;CHURCH AV / E 7 ST;-73.973344;40.645523;16;30.0;Day Busses;Car;HPP
B35-W-Day;307947;CHURCH AV/MCDONALD AV;-73.979883;40.642696;17;30.0;Day Busses;Car;HPP
B35-W-Day;306874;CHURCH AV/STORY ST;-73.981612;40.641969;18;30.0;Day Busses;Car;HPP
B35-W-Day;308083;CHURCH AV/E 39 ST;-73.941344;40.651272;18;30.0;Day Busses;Car;HPP
B35-W-Day;302753;CHURCH AV/BROOKLYN AV;-73.944238;40.651161;19;30.0;Day Busses;Car;HPP
B35-W-Day;302771;CHURCH AV/CHESTER AV;-73.982859;40.641445;19;30.0;Day Busses;Car;HPP
B35-W-Day;302772;13 AV/37 ST;-73.985129;40.641846;20;30.0;Day Busses;Car;HPP
B35-W-Day;302773;39 ST/13 AV;-73.986646;40.640916;21;30.0;Day Busses;Car;HPP
B35-W-Day;302774;39 ST/12 AV;-73.988772;40.642204;22;30.0;Day Busses;Car;HPP
B35-W-Day;302775;39 ST/FORT HAMILTON PKWY;-73.990793;40.643422;23;30.0;Day Busses;Car;HPP
B35-W-Day;302776;39 ST/10 AV;-73.993225;40.644894;24;30.0;Day Busses;Car;HPP
B35-W-Day;302760;CHURCH AV/OCEAN AV;-73.961454;40.650056;25;30.0;Day Busses;Car;HPP
B35-W-Day;302777;39 ST/9 AV;-73.994923;40.645918;25;30.0;Day Busses;Car;HPP
B35-W-Day;302778;39 ST/8 AV;-73.997614;40.647523;26;30.0;Day Busses;Car;HPP
B35-W-Day;302763;CHURCH AV/RUGBY RD;-73.967066;40.647941;27;30.0;Day Busses;Car;HPP
B35-W-Day;302779;39 ST/7 AV;-73.999823;40.64886;27;30.0;Day Busses;Car;HPP
B35-W-Day;302764;CHURCH AV/WESTMINSTER RD;-73.968782;40.647267;28;30.0;Day Busses;Car;HPP
B35-W-Day;302780;39 ST/6 AV;-74.002014;40.650183;28;30.0;Day Busses;Car;HPP
B35-W-Day;302781;39 ST/5 AV;-74.003752;40.651232;29;30.0;Day Busses;Car;HPP
B35-W-Day;302782;39 ST/4 AV;-74.006512;40.652898;30;30.0;Day Busses;Car;HPP
B35-W-Day;302767;CHURCH AV/E 5 ST;-73.975965;40.644332;31;30.0;Day Busses;Car;HPP
B35-W-Day;302783;39 ST/3 AV;-74.007835;40.653699;31;30.0;Day Busses;Car;HPP
B35-W-Day;302768;CHURCH AV/E 3 ST;-73.977836;40.643558;32;30.0;Day Busses;Car;HPP
B35-W-Day;307177;39 ST/1 AV;-74.011701;40.656031;32;30.0;Day Busses;Car;HPP
B35-W-Evening;301052;HEGEMAN AV/WATKINS ST;-73.904999;40.656666;1;30.0;Evening Busses;Car;HPP
B35-W-Evening;301053;HEGEMAN AV/THATFORD AV;-73.906268;40.65648;2;30.0;Evening Busses;Car;HPP
B35-W-Evening;301054;HEGEMAN AV/CHESTER ST;-73.908149;40.656215;3;30.0;Evening Busses;Car;HPP
B35-W-Evening;301056;E 98 ST/HEGEMAN AV;-73.912738;40.655953;4;30.0;Evening Busses;Car;HPP
B35-W-Evening;302736;CHURCH AV/E 98 ST;-73.914132;40.65664;5;30.0;Evening Busses;Car;HPP
B35-W-Evening;302737;CHURCH AV/E 96 ST;-73.915813;40.655549;6;30.0;Evening Busses;Car;HPP
B35-W-Evening;306454;CHURCH AV/E 93 ST;-73.918309;40.653939;7;30.0;Evening Busses;Car;HPP
B35-W-Evening;302740;CHURCH AV/REMSEN AV;-73.919846;40.652947;8;30.0;Evening Busses;Car;HPP
B35-W-Evening;302741;CHURCH AV/RALPH AV;-73.92128;40.652583;9;30.0;Evening Busses;Car;HPP
B35-W-Evening;302742;CHURCH AV/KINGS HWY;-73.923403;40.652581;10;30.0;Evening Busses;Car;HPP
B35-W-Evening;302743;CHURCH AV/E 55 ST;-73.925501;40.65252;11;30.0;Evening Busses;Car;HPP
B35-W-Evening;302745;CHURCH AV/E 52 ST;-73.928856;40.652154;12;30.0;Evening Busses;Car;HPP
B35-W-Evening;308483;CHURCH AV/UTICA AV;-73.930558;40.651797;13;30.0;Evening Busses;Car;HPP
B35-W-Evening;302747;CHURCH AV/E 48 ST;-73.932431;40.651652;14;30.0;Evening Busses;Car;HPP
B35-W-Evening;302749;CHURCH AV/TROY AV;-73.936602;40.651511;16;30.0;Evening Busses;Car;HPP
B35-W-Evening;302766;CHURCH AV / E 7 ST;-73.973344;40.645523;16;30.0;Evening Busses;Car;HPP
B35-W-Evening;302750;CHURCH AV/E 42 ST;-73.93845;40.651424;17;30.0;Evening Busses;Car;HPP
B35-W-Evening;306874;CHURCH AV/STORY ST;-73.981612;40.641969;18;30.0;Evening Busses;Car;HPP
B35-W-Evening;308083;CHURCH AV/E 39 ST;-73.941344;40.651272;18;30.0;Evening Busses;Car;HPP
B35-W-Evening;302753;CHURCH AV/BROOKLYN AV;-73.944238;40.651161;19;30.0;Evening Busses;Car;HPP
B35-W-Evening;302771;CHURCH AV/CHESTER AV;-73.982859;40.641445;19;30.0;Evening Busses;Car;HPP
B35-W-Evening;302772;13 AV/37 ST;-73.985129;40.641846;20;30.0;Evening Busses;Car;HPP
B35-W-Evening;307790;CHURCH AV/NEW YORK AV;-73.947114;40.650992;20;30.0;Evening Busses;Car;HPP
B35-W-Evening;302773;39 ST/13 AV;-73.986646;40.640916;21;30.0;Evening Busses;Car;HPP
B35-W-Evening;307793;CHURCH AV/NOSTRAND AV;-73.950008;40.650853;21;30.0;Evening Busses;Car;HPP
B35-W-Evening;302774;39 ST/12 AV;-73.988772;40.642204;22;30.0;Evening Busses;Car;HPP
B35-W-Evening;307795;CHURCH AV/ROGERS AV;-73.952873;40.650717;22;30.0;Evening Busses;Car;HPP
B35-W-Evening;302758;CHURCH AV/BEDFORD AV;-73.956268;40.650576;23;30.0;Evening Busses;Car;HPP
B35-W-Evening;302775;39 ST/FORT HAMILTON PKWY;-73.990793;40.643422;23;30.0;Evening Busses;Car;HPP
B35-W-Evening;302759;CHURCH AV/FLATBUSH AV;-73.959407;40.650341;24;30.0;Evening Busses;Car;HPP
B35-W-Evening;302776;39 ST/10 AV;-73.993225;40.644894;24;30.0;Evening Busses;Car;HPP
B35-W-Evening;302760;CHURCH AV/OCEAN AV;-73.961454;40.650056;25;30.0;Evening Busses;Car;HPP
B35-W-Evening;302777;39 ST/9 AV;-73.994923;40.645918;25;30.0;Evening Busses;Car;HPP
B35-W-Evening;302761;CHURCH AV/E 18 ST;-73.963494;40.649346;26;30.0;Evening Busses;Car;HPP
B35-W-Evening;302778;39 ST/8 AV;-73.997614;40.647523;26;30.0;Evening Busses;Car;HPP
B35-W-Evening;302763;CHURCH AV/RUGBY RD;-73.967066;40.647941;27;30.0;Evening Busses;Car;HPP
B35-W-Evening;302779;39 ST/7 AV;-73.999823;40.64886;27;30.0;Evening Busses;Car;HPP
B35-W-Evening;302764;CHURCH AV/WESTMINSTER RD;-73.968782;40.647267;28;30.0;Evening Busses;Car;HPP
B35-W-Evening;302780;39 ST/6 AV;-74.002014;40.650183;28;30.0;Evening Busses;Car;HPP
B35-W-Evening;302765;CHURCH AV/CONEY ISLAND AV;-73.97071;40.64651;29;30.0;Evening Busses;Car;HPP
B35-W-Evening;302781;39 ST/5 AV;-74.003752;40.651232;29;30.0;Evening Busses;Car;HPP
B35-W-Evening;302782;39 ST/4 AV;-74.006512;40.652898;30;30.0;Evening Busses;Car;HPP
B35-W-Evening;302783;39 ST/3 AV;-74.007835;40.653699;31;30.0;Evening Busses;Car;HPP
B35-W-Evening;302768;CHURCH AV/E 3 ST;-73.977836;40.643558;32;30.0;Evening Busses;Car;HPP
B35-W-Evening;307177;39 ST/1 AV;-74.011701;40.656031;32;30.0;Evening Busses;Car;HPP
B35-W-Evening;307947;CHURCH AV/MCDONALD AV;-73.979883;40.642696;33;30.0;Evening Busses;Car;HPP
B35-W-Morning;301052;HEGEMAN AV/WATKINS ST;-73.904999;40.656666;1;30.0;Morning;Car;HPP
B35-W-Morning;301053;HEGEMAN AV/THATFORD AV;-73.906268;40.65648;2;30.0;Morning;Car;HPP
B35-W-Morning;301054;HEGEMAN AV/CHESTER ST;-73.908149;40.656215;2;30.0;Morning;Car;HPP
B35-W-Morning;301056;E 98 ST/HEGEMAN AV;-73.912738;40.655953;3;30.0;Morning;Car;HPP
B35-W-Morning;302736;CHURCH AV/E 98 ST;-73.914132;40.65664;4;30.0;Morning;Car;HPP
B35-W-Morning;302740;CHURCH AV/REMSEN AV;-73.919846;40.652947;5;30.0;Morning;Car;HPP
B35-W-Morning;302737;CHURCH AV/E 96 ST;-73.915813;40.655549;6;30.0;Morning;Car;HPP
B35-W-Morning;302742;CHURCH AV/KINGS HWY;-73.923403;40.652581;6;30.0;Morning;Car;HPP
B35-W-Morning;306454;CHURCH AV/E 93 ST;-73.918309;40.653939;7;30.0;Morning;Car;HPP
B35-W-Morning;302750;CHURCH AV/E 42 ST;-73.93845;40.651424;8;30.0;Morning;Car;HPP
B35-W-Morning;302741;CHURCH AV/RALPH AV;-73.92128;40.652583;9;30.0;Morning;Car;HPP
B35-W-Morning;307790;CHURCH AV/NEW YORK AV;-73.947114;40.650992;9;30.0;Morning;Car;HPP
B35-W-Morning;302743;CHURCH AV/E 55 ST;-73.925501;40.65252;11;30.0;Morning;Car;HPP
B35-W-Morning;302745;CHURCH AV/E 52 ST;-73.928856;40.652154;12;30.0;Morning;Car;HPP
B35-W-Morning;308483;CHURCH AV/UTICA AV;-73.930558;40.651797;13;30.0;Morning;Car;HPP
B35-W-Morning;302747;CHURCH AV/E 48 ST;-73.932431;40.651652;14;30.0;Morning;Car;HPP
B35-W-Morning;302765;CHURCH AV/CONEY ISLAND AV;-73.97071;40.64651;15;30.0;Morning;Car;HPP
B35-W-Morning;302749;CHURCH AV/TROY AV;-73.936602;40.651511;16;30.0;Morning;Car;HPP
B35-W-Morning;306874;CHURCH AV/STORY ST;-73.981612;40.641969;18;30.0;Morning;Car;HPP
B35-W-Morning;308083;CHURCH AV/E 39 ST;-73.941344;40.651272;18;30.0;Morning;Car;HPP
B35-W-Morning;302753;CHURCH AV/BROOKLYN AV;-73.944238;40.651161;19;30.0;Morning;Car;HPP
B35-W-Morning;302771;CHURCH AV/CHESTER AV;-73.982859;40.641445;19;30.0;Morning;Car;HPP
B35-W-Morning;302772;13 AV/37 ST;-73.985129;40.641846;20;30.0;Morning;Car;HPP
B35-W-Morning;302773;39 ST/13 AV;-73.986646;40.640916;21;30.0;Morning;Car;HPP
B35-W-Morning;307793;CHURCH AV/NOSTRAND AV;-73.950008;40.650853;21;30.0;Morning;Car;HPP
B35-W-Morning;302774;39 ST/12 AV;-73.988772;40.642204;22;30.0;Morning;Car;HPP
B35-W-Morning;307795;CHURCH AV/ROGERS AV;-73.952873;40.650717;22;30.0;Morning;Car;HPP
B35-W-Morning;302758;CHURCH AV/BEDFORD AV;-73.956268;40.650576;23;30.0;Morning;Car;HPP
B35-W-Morning;302775;39 ST/FORT HAMILTON PKWY;-73.990793;40.643422;23;30.0;Morning;Car;HPP
B35-W-Morning;302759;CHURCH AV/FLATBUSH AV;-73.959407;40.650341;24;30.0;Morning;Car;HPP
B35-W-Morning;302776;39 ST/10 AV;-73.993225;40.644894;24;30.0;Morning;Car;HPP
B35-W-Morning;302760;CHURCH AV/OCEAN AV;-73.961454;40.650056;25;30.0;Morning;Car;HPP
B35-W-Morning;302777;39 ST/9 AV;-73.994923;40.645918;25;30.0;Morning;Car;HPP
B35-W-Morning;302761;CHURCH AV/E 18 ST;-73.963494;40.649346;26;30.0;Morning;Car;HPP
B35-W-Morning;302778;39 ST/8 AV;-73.997614;40.647523;26;30.0;Morning;Car;HPP
B35-W-Morning;302763;CHURCH AV/RUGBY RD;-73.967066;40.647941;27;30.0;Morning;Car;HPP
B35-W-Morning;302779;39 ST/7 AV;-73.999823;40.64886;27;30.0;Morning;Car;HPP
B35-W-Morning;302764;CHURCH AV/WESTMINSTER RD;-73.968782;40.647267;28;30.0;Morning;Car;HPP
B35-W-Morning;302780;39 ST/6 AV;-74.002014;40.650183;28;30.0;Morning;Car;HPP
B35-W-Morning;302781;39 ST/5 AV;-74.003752;40.651232;29;30.0;Morning;Car;HPP
B35-W-Morning;302766;CHURCH AV / E 7 ST;-73.973344;40.645523;30;30.0;Morning;Car;HPP
B35-W-Morning;302782;39 ST/4 AV;-74.006512;40.652898;30;30.0;Morning;Car;HPP
B35-W-Morning;302767;CHURCH AV/E 5 ST;-73.975965;40.644332;31;30.0;Morning;Car;HPP
B35-W-Morning;302783;39 ST/3 AV;-74.007835;40.653699;31;30.0;Morning;Car;HPP
B35-W-Morning;302768;CHURCH AV/E 3 ST;-73.977836;40.643558;32;30.0;Morning;Car;HPP
B35-W-Morning;307177;39 ST/1 AV;-74.011701;40.656031;32;30.0;Morning;Car;HPP
B35-W-Morning;307947;CHURCH AV/MCDONALD AV;-73.979883;40.642696;33;30.0;Morning;Car;HPP
B35-W-Night;301052;HEGEMAN AV/WATKINS ST;-73.904999;40.656666;1;30.0;Night;Car;HPP
B35-W-Night;301053;HEGEMAN AV/THATFORD AV;-73.906268;40.65648;2;30.0;Night;Car;HPP
B35-W-Night;301054;HEGEMAN AV/CHESTER ST;-73.908149;40.656215;3;30.0;Night;Car;HPP
B35-W-Night;301056;E 98 ST/HEGEMAN AV;-73.912738;40.655953;4;30.0;Night;Car;HPP
B35-W-Night;302736;CHURCH AV/E 98 ST;-73.914132;40.65664;5;30.0;Night;Car;HPP
B35-W-Night;302737;CHURCH AV/E 96 ST;-73.915813;40.655549;6;30.0;Night;Car;HPP
B35-W-Night;306454;CHURCH AV/E 93 ST;-73.918309;40.653939;7;30.0;Night;Car;HPP
B35-W-Night;302740;CHURCH AV/REMSEN AV;-73.919846;40.652947;8;30.0;Night;Car;HPP
B35-W-Night;302741;CHURCH AV/RALPH AV;-73.92128;40.652583;9;30.0;Night;Car;HPP
B35-W-Night;302742;CHURCH AV/KINGS HWY;-73.923403;40.652581;10;30.0;Night;Car;HPP
B35-W-Night;302743;CHURCH AV/E 55 ST;-73.925501;40.65252;11;30.0;Night;Car;HPP
B35-W-Night;302745;CHURCH AV/E 52 ST;-73.928856;40.652154;12;30.0;Night;Car;HPP
B35-W-Night;308483;CHURCH AV/UTICA AV;-73.930558;40.651797;13;30.0;Night;Car;HPP
B35-W-Night;302747;CHURCH AV/E 48 ST;-73.932431;40.651652;14;30.0;Night;Car;HPP
B35-W-Night;302749;CHURCH AV/TROY AV;-73.936602;40.651511;16;30.0;Night;Car;HPP
B35-W-Night;302750;CHURCH AV/E 42 ST;-73.93845;40.651424;17;30.0;Night;Car;HPP
B35-W-Night;308083;CHURCH AV/E 39 ST;-73.941344;40.651272;18;30.0;Night;Car;HPP
B35-W-Night;302753;CHURCH AV/BROOKLYN AV;-73.944238;40.651161;19;30.0;Night;Car;HPP
B35-W-Night;307790;CHURCH AV/NEW YORK AV;-73.947114;40.650992;20;30.0;Night;Car;HPP
B35-W-Night;307793;CHURCH AV/NOSTRAND AV;-73.950008;40.650853;21;30.0;Night;Car;HPP
B35-W-Night;307795;CHURCH AV/ROGERS AV;-73.952873;40.650717;22;30.0;Night;Car;HPP
B35-W-Night;302758;CHURCH AV/BEDFORD AV;-73.956268;40.650576;23;30.0;Night;Car;HPP
B35-W-Night;302759;CHURCH AV/FLATBUSH AV;-73.959407;40.650341;24;30.0;Night;Car;HPP
B35-W-Night;302760;CHURCH AV/OCEAN AV;-73.961454;40.650056;25;30.0;Night;Car;HPP
B35-W-Night;302761;CHURCH AV/E 18 ST;-73.963494;40.649346;26;30.0;Night;Car;HPP
B35-W-Night;302763;CHURCH AV/RUGBY RD;-73.967066;40.647941;27;30.0;Night;Car;HPP
B35-W-Night;302764;CHURCH AV/WESTMINSTER RD;-73.968782;40.647267;28;30.0;Night;Car;HPP
B35-W-Night;302765;CHURCH AV/CONEY ISLAND AV;-73.97071;40.64651;29;30.0;Night;Car;HPP
B35-W-Night;302766;CHURCH AV / E 7 ST;-73.973344;40.645523;30;30.0;Night;Car;HPP
B35-W-Night;302767;CHURCH AV/E 5 ST;-73.975965;40.644332;31;30.0;Night;Car;HPP
B35-W-Night;302768;CHURCH AV/E 3 ST;-73.977836;40.643558;32;30.0;Night;Car;HPP
B35-W-Night;307947;CHURCH AV/MCDONALD AV;-73.979883;40.642696;33;30.0;Night;Car;HPP
B35-W-Night;306874;CHURCH AV/STORY ST;-73.981612;40.641969;34;30.0;Night;Car;HPP
B35-W-Night;302771;CHURCH AV/CHESTER AV;-73.982859;40.641445;35;30.0;Night;Car;HPP
B35-W-Night;302773;39 ST/13 AV;-73.986646;40.640916;37;30.0;Night;Car;HPP
B35-W-Night;302774;39 ST/12 AV;-73.988772;40.642204;38;30.0;Night;Car;HPP
B35-W-Night;302775;39 ST/FORT HAMILTON PKWY;-73.990793;40.643422;39;30.0;Night;Car;HPP
B35-W-Night;302776;39 ST/10 AV;-73.993225;40.644894;40;30.0;Night;Car;HPP
B35-W-Night;302777;39 ST/9 AV;-73.994923;40.645918;41;30.0;Night;Car;HPP
B35-W-Night;302778;39 ST/8 AV;-73.997614;40.647523;42;30.0;Night;Car;HPP
B35-W-Night;302779;39 ST/7 AV;-73.999823;40.64886;43;30.0;Night;Car;HPP
B35-W-Night;302780;39 ST/6 AV;-74.002014;40.650183;44;30.0;Night;Car;HPP
B35-W-Night;302781;39 ST/5 AV;-74.003752;40.651232;45;30.0;Night;Car;HPP
B35-W-Night;302782;39 ST/4 AV;-74.006512;40.652898;46;30.0;Night;Car;HPP
B35-W-Night;302783;39 ST/3 AV;-74.007835;40.653699;47;30.0;Night;Car;HPP
B35-W-Night;307177;39 ST/1 AV;-74.011701;40.656031;48;30.0;Night;Car;HPP
B35-W-RushHour;301052;HEGEMAN AV/WATKINS ST;-73.904999;40.656666;1;30.0;Rush Hour;Car;HPP
B35-W-RushHour;301054;HEGEMAN AV/CHESTER ST;-73.908149;40.656215;3;30.0;Rush Hour;Car;HPP
B35-W-RushHour;301056;E 98 ST/HEGEMAN AV;-73.912738;40.655953;4;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302736;CHURCH AV/E 98 ST;-73.914132;40.65664;5;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302737;CHURCH AV/E 96 ST;-73.915813;40.655549;6;30.0;Rush Hour;Car;HPP
B35-W-RushHour;306454;CHURCH AV/E 93 ST;-73.918309;40.653939;7;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302740;CHURCH AV/REMSEN AV;-73.919846;40.652947;8;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302741;CHURCH AV/RALPH AV;-73.92128;40.652583;9;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302742;CHURCH AV/KINGS HWY;-73.923403;40.652581;10;30.0;Rush Hour;Car;HPP
B35-W-RushHour;307793;CHURCH AV/NOSTRAND AV;-73.950008;40.650853;10;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302743;CHURCH AV/E 55 ST;-73.925501;40.65252;11;30.0;Rush Hour;Car;HPP
B35-W-RushHour;307795;CHURCH AV/ROGERS AV;-73.952873;40.650717;11;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302745;CHURCH AV/E 52 ST;-73.928856;40.652154;12;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302758;CHURCH AV/BEDFORD AV;-73.956268;40.650576;12;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302759;CHURCH AV/FLATBUSH AV;-73.959407;40.650341;13;30.0;Rush Hour;Car;HPP
B35-W-RushHour;308483;CHURCH AV/UTICA AV;-73.930558;40.651797;13;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302747;CHURCH AV/E 48 ST;-73.932431;40.651652;14;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302761;CHURCH AV/E 18 ST;-73.963494;40.649346;14;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302748;CHURCH AV/E 46 ST;-73.934681;40.651606;15;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302765;CHURCH AV/CONEY ISLAND AV;-73.97071;40.64651;15;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302749;CHURCH AV/TROY AV;-73.936602;40.651511;16;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302766;CHURCH AV / E 7 ST;-73.973344;40.645523;16;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302750;CHURCH AV/E 42 ST;-73.93845;40.651424;17;30.0;Rush Hour;Car;HPP
B35-W-RushHour;308083;CHURCH AV/E 39 ST;-73.941344;40.651272;18;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302753;CHURCH AV/BROOKLYN AV;-73.944238;40.651161;19;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302771;CHURCH AV/CHESTER AV;-73.982859;40.641445;19;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302772;13 AV/37 ST;-73.985129;40.641846;20;30.0;Rush Hour;Car;HPP
B35-W-RushHour;307790;CHURCH AV/NEW YORK AV;-73.947114;40.650992;20;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302773;39 ST/13 AV;-73.986646;40.640916;21;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302774;39 ST/12 AV;-73.988772;40.642204;22;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302775;39 ST/FORT HAMILTON PKWY;-73.990793;40.643422;23;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302776;39 ST/10 AV;-73.993225;40.644894;24;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302760;CHURCH AV/OCEAN AV;-73.961454;40.650056;25;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302777;39 ST/9 AV;-73.994923;40.645918;25;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302778;39 ST/8 AV;-73.997614;40.647523;26;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302763;CHURCH AV/RUGBY RD;-73.967066;40.647941;27;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302779;39 ST/7 AV;-73.999823;40.64886;27;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302764;CHURCH AV/WESTMINSTER RD;-73.968782;40.647267;28;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302780;39 ST/6 AV;-74.002014;40.650183;28;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302781;39 ST/5 AV;-74.003752;40.651232;29;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302782;39 ST/4 AV;-74.006512;40.652898;30;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302767;CHURCH AV/E 5 ST;-73.975965;40.644332;31;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302783;39 ST/3 AV;-74.007835;40.653699;31;30.0;Rush Hour;Car;HPP
B35-W-RushHour;302768;CHURCH AV/E 3 ST;-73.977836;40.643558;32;30.0;Rush Hour;Car;HPP
B35-W-RushHour;307177;39 ST/1 AV;-74.011701;40.656031;32;30.0;Rush Hour;Car;HPP
B35-W-RushHour;307947;CHURCH AV/MCDONALD AV;-73.979883;40.642696;33;30.0;Rush Hour;Car;HPP
B46-N-Day;307775;E 68 ST/AVENUE N;-73.912788;40.621066;1;30.0;Day Busses;Car;HPP
B46-N-Day;307920;KINGS PLAZA/AVENUE U;-73.921817;40.609564;1;30.0;Day Busses;Car;HPP
B46-N-Day;300163;FLATBUSH AV/AVENUE T;-73.92407;40.611476;2;30.0;Day Busses;Car;HPP
B46-N-Day;303590;UTICA AV/FILLMORE AV;-73.926274;40.614365;3;30.0;Day Busses;Car;HPP
B46-N-Day;303591;UTICA AV/AVENUE O;-73.926509;40.616498;4;30.0;Day Busses;Car;HPP
B46-N-Day;303592;UTICA AV/AVENUE N;-73.926824;40.619894;5;30.0;Day Busses;Car;HPP
B46-N-Day;303593;UTICA AV/AVENUE M;-73.927052;40.621675;6;30.0;Day Busses;Car;HPP
B46-N-Day;303594;UTICA AV/AVENUE L;-73.92729;40.623923;7;30.0;Day Busses;Car;HPP
B46-N-Day;303595;UTICA AV/AVENUE K;-73.927479;40.625699;8;30.0;Day Busses;Car;HPP
B46-N-Day;303596;UTICA AV/AVENUE J;-73.927779;40.628507;9;30.0;Day Busses;Car;HPP
B46-N-Day;303597;UTICA AV/AVENUE I;-73.928032;40.630868;10;30.0;Day Busses;Car;HPP
B46-N-Day;801094;UTICA AV/AVENUE H;-73.928289;40.63278;11;30.0;Day Busses;Car;HPP
B46-N-Day;303599;UTICA AV/KINGS HWY;-73.928456;40.634043;12;30.0;Day Busses;Car;HPP
B46-N-Day;303601;UTICA AV/FARRAGUT RD;-73.928767;40.637785;13;30.0;Day Busses;Car;HPP
B46-N-Day;303602;UTICA AV/FOSTER AV;-73.928978;40.639704;14;30.0;Day Busses;Car;HPP
B46-N-Day;303603;UTICA AV/AVENUE D;-73.929131;40.641743;15;30.0;Day Busses;Car;HPP
B46-N-Day;303604;UTICA AV/CLARENDON RD;-73.929523;40.644815;16;30.0;Day Busses;Car;HPP
B46-N-Day;303605;UTICA AV/BEVERLY RD;-73.929723;40.646701;17;30.0;Day Busses;Car;HPP
B46-N-Day;303606;UTICA AV/TILDEN AV;-73.92992;40.648531;18;30.0;Day Busses;Car;HPP
B46-N-Day;303607;UTICA AV/SNYDER AV;-73.930119;40.650447;19;30.0;Day Busses;Car;HPP
B46-N-Day;308804;UTICA AV/CHURCH AV;-73.930416;40.652508;20;30.0;Day Busses;Car;HPP
B46-N-Day;303609;UTICA AV/LINDEN BLVD;-73.930519;40.65417;21;30.0;Day Busses;Car;HPP
B46-N-Day;303610;UTICA AV/LENOX RD;-73.930683;40.655688;22;30.0;Day Busses;Car;HPP
B46-N-Day;303612;UTICA AV/WINTHROP ST;-73.930984;40.65814;23;30.0;Day Busses;Car;HPP
B46-N-Day;303613;UTICA AV/RUTLAND RD;-73.93124;40.660919;24;30.0;Day Busses;Car;HPP
B46-N-Day;303614;UTICA AV/MAPLE ST;-73.931397;40.662404;25;30.0;Day Busses;Car;HPP
B46-N-Day;307083;UTICA AV/EMPIRE BLVD;-73.931453;40.663942;26;30.0;Day Busses;Car;HPP
B46-N-Day;307086;UTICA AV/CARROLL ST;-73.931263;40.666445;27;30.0;Day Busses;Car;HPP
B46-N-Day;307668;UTICA AV/EASTERN PKWY;-73.931074;40.668476;28;30.0;Day Busses;Car;HPP
B46-N-Day;307094;UTICA AV/SAINT JOHNS PL;-73.930844;40.670935;29;30.0;Day Busses;Car;HPP
B46-N-Day;307093;UTICA AV/PROSPECT PL;-73.930593;40.67355;30;30.0;Day Busses;Car;HPP
B46-N-Day;307090;UTICA AV/BERGEN ST;-73.930421;40.675351;31;30.0;Day Busses;Car;HPP
B46-N-Day;308066;UTICA AV/ATLANTIC AV;-73.930213;40.677732;32;30.0;Day Busses;Car;HPP
B46-N-Day;307092;UTICA AV/FULTON ST;-73.929053;40.679184;33;30.0;Day Busses;Car;HPP
B46-N-Day;303624;MALCOLM X BLVD/BAINBRIDGE ST;-73.928702;40.681561;34;30.0;Day Busses;Car;HPP
B46-N-Day;303625;MALCOLM X BLVD/HALSEY ST;-73.92929;40.684479;35;30.0;Day Busses;Car;HPP
B46-N-Day;303626;MALCOLM X BLVD/PUTNAM AV;-73.929724;40.686684;36;30.0;Day Busses;Car;HPP
B46-N-Day;303627;MALCOLM X BLVD/GATES AV;-73.930162;40.688899;37;30.0;Day Busses;Car;HPP
